customer_id,full_name,age,gender,city,state,registration_date,preferred_channel,year,age_group,total_spent,spending_category,total_transactions,favorite_page_or_product
71174212-3f2d-4f5b-96de-252458804b78,Jacqueline Shields,37,Female,Albany,New York,2024-11-02,both,2024,36-45,676.84,Low,1.0,support
6375eac5-d12a-459c-9cf2-339b3425220a,Mark Lambert,47,Male,Unknown,California,2022-01-07,both,2022,46-60,611.052,Low,3.0,Coffee Maker
9c123fb9-bedc-4fcf-93fb-dd52f01a5ac1,Nathaniel Little,22,Male,Springfield,Illinois,2024-08-03,both,2024,18-35,386.69,Low,2.0,Bose Headphones
8ffb3dda-292b-4464-92d0-9c68ad667846,Roger Costa,36,Male,Macon,Georgia,2024-05-03,online,2024,36-45,1081.118,Low,2.0,Cookware Set
d9a2c0ba-45e8-4910-9c80-b64f36450a6d,Michael Bass,26,Male,Los Angeles,California,2020-09-15,both,2020,18-35,16635.236,High,23.0,Area Rug
93cb4121-3a4a-4438-a8f0-1712bdebb892,Brian Randall,49,Male,Savannah,Georgia,2024-11-10,both,2024,46-60,2043.18,Low,1.0,Sony Bravia TV
86c9ae17-11e7-4292-9d51-19b842e2d0be,Angela Duncan,18,Female,Harrisburg,Pennsylvania,2023-07-21,online,2023,1-17,480.06,Low,1.0,wishlist
b862723c-d6dd-4a5c-a135-ddacc3f50970,Michael Gardner,28,Male,Rochester,New York,2020-04-28,in-store,2020,18-35,8007.527499999999,High,12.0,product_listing
9c67f76e-86b5-4b10-8744-32b622030359,Lisa Frank,39,Non-binary,Vancouver,Washington,2022-11-28,both,2022,36-45,5358.343,Medium,6.0,wishlist
a66ddb91-7a8b-4f77-b35a-5965959106be,Teresa Smith,53,Female,Rochester,New York,2023-04-05,in-store,2023,46-60,2108.976,Low,4.0,category_smartphones
96949a78-13be-4c61-b731-e0e0e95219ed,Alexa Solomon,34,Female,Jacksonville,Florida,2021-03-14,both,2021,18-35,10250.86,High,15.0,category_audio
fc55095c-9950-4e22-b8bb-c9f50871dd92,Randy Russell,28,Unknown,Chicago,Illinois,2024-06-27,both,2024,18-35,6257.2085,High,6.0,checkout
f1ce0f36-9164-4a39-aebd-7d062333ec8f,Alisha Steele,57,Female,Austin,Texas,2024-02-27,both,2024,46-60,484.636,Low,2.0,Amazon Echo
b14ef2f2-9a4b-4326-9e8d-61fcb5ef8fc4,Hannah Armstrong,18,Female,Houston,Texas,2021-08-29,both,2021,1-17,13418.8945,High,12.0,Coffee Maker
e845dcdd-e44b-4021-93b3-fcce7704fb50,Tracy Page,18,Female,Toledo,Ohio,2024-02-24,online,2024,1-17,2370.5460000000003,Medium,2.0,Bose Headphones
034d95cc-e49d-4cb1-8d4b-6a3bef0a3324,April Cochran,40,Female,Rockford,Illinois,2021-12-07,online,2021,36-45,3675.8399999999997,Medium,4.0,category_furniture
741e23a3-f8d6-4ddb-ad11-64b60e8f232a,Nicholas Koch,28,Male,Phoenix,Arizona,2020-09-02,online,2020,18-35,13606.12,High,14.0,category_smart_home
2665edc4-9710-4f3f-a54b-edd9c27a590b,Gabriella Crane,22,Female,Tampa,Florida,2022-08-26,online,2022,18-35,3041.7889999999998,Medium,4.0,category_furniture
3e4f923c-547f-4a35-abc3-8f918c1e5f4c,Michael Patterson,43,Male,Tampa,Florida,2020-09-24,in-store,2020,36-45,3211.5389999999998,Medium,7.0,Refrigerator
844fbd4d-55d8-4982-a8c0-1ba030a9375a,Veronica Davis,37,Female,New York City,New York,2021-03-17,online,2021,36-45,2525.169,Medium,7.0,category_smart_home
d3556bb0-b96b-44b6-af56-67603d358938,Tammy Reynolds,28,Female,Sacramento,California,2023-04-13,online,2023,18-35,9089.492,High,7.0,category_furniture
e7eecdfb-8105-4e65-a7a4-4a828ce5540a,Julie Carpenter,19,Female,Chicago,Illinois,2020-04-21,in-store,2020,18-35,3283.8005000000003,Medium,5.0,Amazon Echo
7e17094d-0235-47b0-928f-111836ac6aea,Raymond Rodriguez,45,Male,Norfolk,Virginia,2023-04-08,in-store,2023,36-45,6544.82,High,6.0,wishlist
7bb3c011-d6dc-4ac9-a414-e6c3546ca534,Patricia Smith,42,Female,Tallahassee,Florida,2023-07-06,both,2023,36-45,4953.1224999999995,Medium,10.0,home
31666a09-f95b-4d08-9467-2b483f932cdc,Amy Hunter,33,Female,Elizabeth,New Jersey,2020-03-24,online,2020,18-35,16521.9111877,High,18.0,checkout
93ba38b8-5680-44c9-8d36-225972562d4f,Adam Farley,57,Male,San Antonio,Texas,2022-05-02,online,2022,46-60,7284.346,High,9.0,checkout
dbe9d314-048b-4804-93d5-58ad87f6c6c5,Kimberly Vasquez,22,Female,San Jose,California,2021-07-09,online,2021,18-35,3776.639,Medium,7.0,category_kitchen
c4ac244c-989e-46fb-b243-91dd1d5cf739,William Gallegos,18,Male,San Antonio,Texas,2021-02-09,online,2021,1-17,9080.241,High,8.0,Area Rug
df498b0d-b595-4ca7-b245-df19dc03224f,Allison Ramsey,35,Female,Harrisburg,Pennsylvania,2021-11-05,online,2021,18-35,6234.3275,High,14.0,Coffee Maker
c433e9c8-038f-413b-b0c8-f038f5009399,Darren Rodgers,35,Male,Jacksonville,Florida,2020-12-22,online,2020,18-35,7225.1295,High,12.0,Coffee Maker
7c66381f-c96d-44c4-9987-677b42abe77c,Gwendolyn Dyer,37,Female,Savannah,Georgia,2022-08-06,both,2022,36-45,6138.5075,High,7.0,Amazon Echo
70beb325-e2a8-43a4-9c28-94d40ecb75d8,Susan Drake,35,Female,Sacramento,Unknown,2021-11-02,both,2021,18-35,4287.8865000000005,Medium,14.0,category_gaming
5472e06b-e20a-4efc-bf64-ebfa6af1b309,Tammy Butler,39,Female,Virginia Beach,Unknown,2022-03-08,online,2022,36-45,3847.6049999999996,Medium,7.0,wishlist
65542302-386f-4456-bbd3-0cc24bf146b6,Alexis Howell,19,Female,Grand Rapids,Michigan,2024-03-14,both,2024,18-35,2806.1505,Medium,4.0,home
505178c4-b072-4f80-8e92-2e42fc1dcb3b,Thomas Padilla,52,Male,Macon,Georgia,2023-08-13,both,2023,46-60,219.39,Low,2.0,Area Rug
492d9c3b-1ac8-4e9d-952c-74540e3fadbe,Ashley Scott,34,Female,Allentown,Pennsylvania,2020-10-04,both,2020,18-35,11231.631143,High,14.0,MacBook Pro
71a09480-6347-4fce-b0c3-78b60f78c742,Unknown,48,Male,Peoria,Illinois,2020-03-12,in-store,2020,46-60,4137.025,Medium,7.0,account
f773bb3e-e604-4990-9da4-c6924a17c61f,Rachel Ramos,39,Female,San Diego,California,2024-11-16,in-store,2024,36-45,0.0,Low,0.0,Samsung Galaxy S22
484782ef-93e6-4ecc-8575-a9fa32c2d659,Bonnie Lucas,40,Female,Ann Arbor,Michigan,2022-08-17,in-store,2022,36-45,2304.5915,Medium,7.0,category_laptops
ff366f8a-378f-4af1-b665-1dc371012503,Lori Herrera,41,Female,Scottsdale,Arizona,2024-09-24,online,2024,36-45,1027.2244999999998,Low,3.0,category_laptops
106b91ed-587c-4007-a6c6-aa23d47b7190,Isaiah Young,40,Male,San Diego,California,2021-12-15,online,2021,36-45,16323.389535,High,11.0,Refrigerator
aa14fc68-75d3-430c-bb79-32c71f6d3873,Maria Patterson,42,Female,Vancouver,Washington,2021-12-02,both,2021,36-45,15052.9905,High,18.0,Coffee Maker
5c7900b1-20db-433e-a944-29e2f8a3bec2,Robert Torres,50,Male,Sacramento,California,2021-12-12,in-store,2021,46-60,2833.425,Medium,10.0,Coffee Maker
a6c2dc58-7fb1-49a2-ba7a-2a0af0ffd749,Pamela James,37,Female,San Antonio,Texas,2023-05-22,both,2023,36-45,3430.6895,Medium,8.0,blog
3881c8f4-49ab-4868-b6c7-42315212e138,Jessica Luna,43,Female,Tampa,Florida,2022-04-08,both,2022,36-45,8222.8285,High,9.0,category_gaming
e90fef19-f6a0-4d36-a658-272724c1a9cb,Ryan Price,33,Male,Athens,Georgia,2022-03-16,in-store,2022,18-35,4488.433999999999,Medium,7.0,Bose Headphones
939948aa-c80d-4913-bc24-c78132c8cbe5,Douglas Williams,35,Male,Bellevue,Washington,2021-04-12,in-store,2021,18-35,6433.68,High,10.0,Sofa
dbe804fb-4056-49d9-9f7e-2f96f3a873d7,Felicia West,26,Female,Tallahassee,Florida,2020-04-23,online,2020,18-35,13338.2425,High,14.0,product_listing
2e8dc7d5-2d6b-4d3c-8dd8-ae848eaf6078,Zachary Vance,56,Male,Buffalo,New York,2022-08-13,in-store,2022,46-60,1451.976,Low,2.0,Bose Headphones
e14343a4-a938-48ac-b647-d632cfa11ec1,Lee Robinson,34,Male,Atlanta,Georgia,2024-10-01,in-store,2024,18-35,0.0,Low,0.0,Sony Bravia TV
22f5b895-99f6-405c-92aa-9b406d342340,Ashley Walker,18,Female,Syracuse,New York,2020-12-09,both,2020,1-17,3688.2745,Medium,7.0,Dining Table
4e4c60aa-e9e0-43ac-8019-e6a15a1a9297,Melissa Mckee,36,Female,Buffalo,New York,2021-07-29,online,2021,36-45,10922.077,High,13.0,Coffee Maker
9f721f71-e90f-420f-b41d-6f4646629b47,Sean Villanueva,26,Male,Sacramento,California,2024-08-01,in-store,2024,18-35,0.0,Low,0.0,Amazon Echo
c7ea78c6-05a3-42ab-865c-95df1d220100,Steven Owen,45,Male,Houston,Texas,2022-09-04,both,2022,36-45,9384.875,High,9.0,Refrigerator
4ebb409c-95d2-4a24-8b3f-a623a322dd5f,Shawn Lewis,27,Male,Fort Worth,Texas,2022-05-28,online,2022,18-35,4406.1495,Medium,8.0,Area Rug
72933546-d2a1-43a9-adbc-a9f9fe35c7d1,Jessica Parker,29,Female,San Jose,California,2020-05-13,online,2020,18-35,18906.1135,High,19.0,category_laptops
c72435e2-f6c8-497a-8183-90e87176bc95,Wanda Smith,18,Female,Unknown,Ohio,2023-06-28,in-store,2023,1-17,0.0,Low,0.0,Coffee Maker
12b225bc-7f4a-44be-a051-8a63d6ce439b,Nicole Wheeler,29,Female,Los Angeles,California,2024-06-20,online,2024,18-35,94.88,Low,1.0,iPad Pro
391e073d-71c0-45ed-9a8f-8188c128b167,Mario Weaver,18,Male,San Diego,California,2021-02-02,online,2021,1-17,5596.474999999999,Medium,5.0,category_smartphones
bf9eb31b-baf8-448e-b05e-1e45f8e20493,Brian Krueger,35,Male,Erie,Pennsylvania,2023-10-11,in-store,2023,18-35,5036.148,Medium,5.0,wishlist
cecc691a-c14f-42f4-835a-f7ace6565742,William Phelps,44,Male,Augusta,Georgia,2024-08-15,online,2024,36-45,259.65,Low,1.0,category_kitchen
06195176-6ce8-4c4a-9cad-a3324109a14a,Daniel Hill,44,Male,Philadelphia,Pennsylvania,2020-03-20,online,2020,36-45,5160.5785,Medium,9.0,Bose Headphones
4bb95868-e220-480a-aa16-79ec6773cf14,Bobby Richmond,40,Male,Tampa,Florida,2021-05-27,both,2021,36-45,8175.0895,High,18.0,account
68a42a2a-b569-44a7-bda7-4d2c1978d257,Tracy Richardson,23,Female,Sacramento,California,2022-04-04,both,2022,18-35,5165.182,Medium,8.0,iPad Pro
e8957f16-b13a-4d5e-9583-e1b2b67dcf1b,Rebecca Martinez,34,Female,Rockford,Illinois,2024-06-27,both,2024,18-35,689.22,Low,1.0,category_smartphones
5fd550a7-f860-4302-a1fa-9e7ec928e3b0,Albert Larsen,34,Male,Dallas,Texas,2020-04-18,in-store,2020,18-35,6195.674,High,10.0,Coffee Maker
2769e8f7-eea1-40e7-979b-29078b1d8f6f,Christine Larson,21,Female,Philadelphia,Pennsylvania,2021-10-25,online,2021,18-35,13412.849,High,8.0,Area Rug
c823553e-ca1c-4205-a547-8493bf12984f,Julia Patterson,53,Female,Virginia Beach,Virginia,2020-10-22,both,2020,46-60,7988.018,High,10.0,category_smart_home
33ddf1e4-32b2-45aa-8391-01734fb8c316,Sherry Booth,45,Female,Mesa,Arizona,2021-11-27,online,2021,36-45,5668.8025,Medium,7.0,about_us
21b4edff-b4af-41fb-94a5-2faec82b6a0c,Mason Williams,32,Male,Syracuse,New York,2024-07-22,both,2024,18-35,2057.659,Low,4.0,category_kitchen
2e262801-db90-4a2f-b6a0-063f0788c331,Julie Foley,35,Female,Winston-Salem,North Carolina,2022-11-13,online,2022,18-35,3947.917,Medium,10.0,Samsung Galaxy S22
b876c2a8-6999-4262-b298-57f95070c3f8,Richard Hill,37,Male,Athens,Georgia,2020-09-14,online,2020,36-45,9630.252,High,13.0,category_smartphones
8a4517f6-ee90-4e60-9475-491b17d51251,Joseph Montgomery,18,Male,San Antonio,Texas,2021-12-12,online,2021,1-17,7281.003,High,7.0,Dining Table
8536acb9-e847-45d8-9da7-dbc4fbaf5e28,Kim Bennett,32,Female,Tampa,Florida,2020-05-29,Unknown,2020,18-35,16877.343,High,16.0,category_furniture
56834b64-b03e-4f92-b8d0-fb04b383fa08,Ryan Gay,26,Male,Detroit,Michigan,2024-12-02,online,2024,18-35,0.0,Low,0.0,category_audio
77178601-cf5e-4cff-b158-e2637dea9ab6,Christine Howell,22,Female,Atlanta,Georgia,2023-12-15,online,2023,18-35,534.8,Low,1.0,Amazon Echo
1debabbd-76a9-401c-bb44-490e8eb7e00f,Jamie Reed,31,Female,Springfield,Illinois,2023-01-19,online,2023,18-35,7498.7975,High,11.0,category_audio
b2c91f8f-4394-4c42-8383-899927f2d8e6,Michael Walter,56,Male,Tempe,Arizona,2021-01-20,both,2021,46-60,8262.15,High,11.0,Bose Headphones
fbd3ca3c-2f9f-4d82-97ab-b6b737d8ba08,Craig Brown,42,Male,Tallahassee,Florida,2022-07-20,both,2022,36-45,3444.062,Medium,9.0,Amazon Echo
4347ede9-02f3-4896-a27d-59175dd1571c,Victoria Torres,28,Female,Raleigh,North Carolina,2024-08-18,online,2024,18-35,378.74,Low,1.0,category_laptops
4c385cb8-cc84-4911-aa22-5f6c1ffd3560,Amy Molina,41,Female,Orlando,Florida,2021-03-15,online,2021,36-45,10598.307999999999,High,11.0,category_laptops
50fb2b5e-9560-4679-afe9-6416962a3352,Amanda Lee,51,Female,Cambridge,Massachusetts,2020-04-27,online,2020,46-60,3336.5215000000003,Medium,5.0,account
826dcff8-2267-48a3-90fd-11184beac40a,Justin Gilbert,46,Male,Toledo,Ohio,2023-06-24,in-store,2023,46-60,875.1725,Low,2.0,iPhone 13
2f288455-63d5-41c2-87e8-eea3906fa40f,Deborah Barnes,35,Female,Durham,North Carolina,2020-03-08,online,2020,18-35,2692.242,Medium,9.0,Samsung Galaxy S22
b8099879-095e-4cd8-8ee7-eb90a1ad06b9,Jessica James,27,Unknown,Raleigh,North Carolina,2021-09-20,both,2021,18-35,17131.629,High,14.0,search_results
cfd83e5d-2d20-4a38-8c10-3f5385032491,Unknown,43,Female,Trenton,New Jersey,2020-09-23,online,2020,36-45,757.42,Low,3.0,Amazon Echo
81c077d0-2fe8-4926-80c5-f40c718ac6cd,Tyler Ortiz,39,Male,Norfolk,Virginia,2021-12-26,online,2021,36-45,7685.838,High,5.0,order_history
9569e4fc-c30c-4626-9ef2-bb57cf53b26a,Joseph Moore,45,Male,Lansing,Michigan,2020-10-18,both,2020,36-45,13978.941499999999,High,15.0,category_furniture
14bda827-30e4-40ce-a671-825a29a2a7de,Bobby Howard,42,Male,Elizabeth,New Jersey,2023-02-12,in-store,2023,36-45,4490.608,Medium,6.0,category_tvs
a6f0749f-c7d4-423b-8a57-adb30ad45cfe,Felicia Adams,47,Female,Flint,Michigan,2022-05-03,online,2022,46-60,10386.9475,High,8.0,iPhone 13
55f3b527-4d5a-47dc-8132-52ed3bf2cd19,Kenneth Pearson,28,Male,Fort Worth,Texas,2020-10-18,online,2020,18-35,10712.3825,High,11.0,category_smart_home
9d20d3aa-b41c-4e5b-839e-7f45d508eb6b,Rebecca Gonzalez,50,Female,Ann Arbor,Michigan,2024-11-24,both,2024,46-60,199.035,Low,1.0,order_history
550e98d8-b2c9-4682-adf0-9e098ecd70c9,Amber Cook,37,Female,Winston-Salem,North Carolina,2021-02-15,online,2021,36-45,26898.3445,High,13.0,Dining Table
39be333a-8ebf-4ca9-858b-e4b2342b79b8,Brandon Moore,59,Male,Alexandria,Virginia,2023-06-20,online,2023,46-60,1797.5,Low,2.0,product_listing
3dd1d727-260b-4bf0-a869-031f61f92097,Christian Byrd,26,Male,Savannah,Georgia,2021-11-30,online,2021,18-35,11119.1445,High,11.0,category_furniture
d465c005-94fa-4449-a1ff-412d6f726315,Erika Swanson,55,Female,Austin,Texas,2021-11-14,online,2021,46-60,7796.3605,High,9.0,support
e66c99ef-8c27-449d-baf3-148dd1d258c7,Matthew Rodriguez,37,Male,Springfield,Illinois,2022-04-02,online,2022,36-45,7671.067,High,10.0,product_listing
76d6199c-9d63-4770-b391-0681bd65252f,Cindy Ortega,27,Female,Alexandria,Virginia,2022-05-03,both,2022,18-35,4927.9175000000005,Medium,8.0,Sofa
34c0e654-8533-4fd8-a5ac-006ed81d2254,Aaron Smith,29,Male,Albany,New York,2020-12-06,online,2020,18-35,7099.469999999999,High,6.0,Dell XPS 15
a4d51a2c-4728-4362-ad0a-546827f8d81d,Allison Franklin,31,Female,Cambridge,Massachusetts,2021-03-14,online,2021,18-35,1887.96,Low,8.0,Refrigerator
bdb3188e-33c8-4074-8643-aaaf2a5239de,Jill Rhodes,40,Female,Tallahassee,Florida,2024-01-18,online,2024,36-45,2102.747,Low,3.0,store_locator
8d9a4d0e-55e4-4e5f-893c-0ba8294fceae,Logan Jones,41,Male,Albany,New York,2021-02-03,in-store,2021,36-45,2220.192,Low,8.0,Bose Headphones
a14cab32-4fee-442a-96f2-0dfe76333e0f,Roger Palmer,28,Male,Cincinnati,Ohio,2020-12-11,online,2020,18-35,12525.768,High,11.0,Coffee Maker
a532eb29-6711-483b-8c51-a1696e1b0d0d,Unknown,34,Female,Dallas,Texas,2024-11-17,online,2024,18-35,0.0,Low,0.0,product_listing
04669a59-d523-4a76-a6e5-205705b0c68e,Bradley Reyes,60,Male,Fort Worth,Texas,2020-06-16,in-store,2020,46-60,5928.983,Medium,9.0,Area Rug
630b14e7-c631-4abd-8eb6-8239feb253d5,Derek Brown,55,Male,New York City,New York,2022-11-16,online,2022,46-60,6365.51,High,6.0,Sofa
5d82fbe8-a167-42d8-b4b4-f29d1c323cc2,Natalie Brooks,40,Female,Raleigh,North Carolina,2024-09-23,online,2024,36-45,2436.08,Medium,1.0,category_smart_home
ff25d709-1516-4cb7-bc84-9cd036be1051,Matthew Flynn,35,Male,San Jose,California,2022-12-29,in-store,2022,18-35,1117.1295,Low,1.0,Bose Headphones
4389c610-25db-4c54-bdcf-1f3dfd62a3ef,Michael Martinez,36,Male,Allentown,Pennsylvania,2023-12-31,in-store,2023,36-45,962.2275,Low,5.0,category_gaming
3cc7a4d7-af8b-45ba-8b1e-67961588b621,Jennifer Smith,35,Female,Allentown,Pennsylvania,2024-02-21,in-store,2024,18-35,244.571,Low,2.0,Cookware Set
5c62f83c-4e3d-48bb-b71d-2fec968b3d6a,Unknown,22,Male,Scottsdale,Arizona,2021-02-04,both,2021,18-35,4814.033,Medium,8.0,Cookware Set
4f1744ae-cc29-4442-a209-b1895d08c1a2,Timothy Morgan,31,Male,Unknown,New Jersey,2020-05-01,online,2020,18-35,5666.872,Medium,11.0,category_laptops
48c7ab0f-2dec-4547-8477-e2444ebbf37b,Kristin Wilson,18,Female,Ann Arbor,Michigan,2020-05-04,online,2020,1-17,4852.414000000001,Medium,6.0,wishlist
84a41b86-b748-4c2d-a9ac-223463d2e14b,Audrey Smith,39,Female,Austin,Texas,2023-03-05,online,2023,36-45,7672.486,High,9.0,search_results
fddec452-07b0-42a9-bb23-78c4efde9b07,Brian Webb,42,Male,Savannah,Georgia,2024-07-14,online,2024,36-45,276.13,Low,1.0,category_kitchen
d12d15c1-7429-46cf-9035-e8bd2d73248f,Tyler James,29,Male,Macon,Georgia,2024-04-27,online,2024,18-35,3912.12,Medium,2.0,Bose Headphones
e74cbaf5-276c-4d5f-bfc5-65c49d245b5c,Jonathan Lawrence,53,Male,Fort Worth,Texas,2023-01-09,online,2023,46-60,2327.662,Medium,3.0,Amazon Echo
f48b8af3-0415-4d24-b644-e7093ea3b356,Douglas Johnson,20,Male,San Jose,California,2020-10-18,both,2020,18-35,5399.8245,Medium,13.0,Coffee Maker
6486e747-c98d-4458-bd7c-70a584ca54c7,Donna Mendoza,18,Female,Tallahassee,Florida,2024-10-10,online,2024,1-17,357.88,Low,2.0,store_locator
f638b001-54e3-47b1-9555-79020be0878e,Joshua Johnson,37,Male,Champaign,Illinois,2024-10-08,online,2024,36-45,0.0,Low,0.0,category_gaming
986a09b2-7f32-487e-9d57-907b375ebc2a,Thomas Stone,35,Male,Elizabeth,New Jersey,2023-03-22,online,2023,18-35,4552.004999999999,Medium,4.0,iPhone 13
f81f52d2-3828-4cd9-b2c0-442546b566d9,Alec Miller,55,Male,Arlington,Virginia,2020-09-24,in-store,2020,46-60,842.6375,Low,4.0,Dining Table
5e1a2f2c-6315-470f-b6a9-577f661dd3bd,Carlos Owens,29,Male,Cincinnati,Ohio,2025-01-23,online,2025,18-35,0.0,Low,0.0,Coffee Maker
05519985-b1b4-460a-8048-249c3bd8b3fd,Jessica Flynn,47,Female,Syracuse,New York,2021-08-19,both,2021,46-60,8397.28,High,12.0,Amazon Echo
52808765-9bda-491b-9570-107b0d76ed13,Hayley Duncan,34,Female,Seattle,Washington,2022-08-15,both,2022,18-35,2009.081,Low,7.0,category_kitchen
ebdd776d-da44-43ec-9d80-05cf777d6689,Unknown,32,Female,Orlando,Florida,2021-05-02,in-store,2021,18-35,6047.742,Medium,8.0,Area Rug
99fa2c2c-f44b-4125-9552-907f2a9ed912,Cassandra Delgado,45,Female,Alexandria,Virginia,2023-09-15,online,2023,36-45,4825.005,Medium,5.0,iPhone 13
880409bd-f05e-4f40-9534-5e43f6d80563,Sandy Austin,42,Female,Grand Rapids,Michigan,2023-08-12,both,2023,36-45,2956.402,Medium,9.0,Sony Bravia TV
637afc6d-2f80-453c-8a53-fef0929d12b9,Donna Jackson,18,Female,Austin,Texas,2024-09-20,online,2024,1-17,1961.0505,Low,3.0,wishlist
63069450-fbe2-4600-aa8a-6f08182be265,Tony Wilson,52,Male,Houston,Texas,2023-05-10,Unknown,2023,46-60,3788.2884999999997,Medium,4.0,blog
1eafdc39-5904-4077-ace6-51fc95c89632,Sandra Estes,51,Female,Alexandria,Virginia,2021-09-25,in-store,2021,46-60,2722.2995,Medium,8.0,Dining Table
bac176a7-b2b8-49bf-a0b3-23e2b447a149,Jeffrey Kirby,27,Male,Dallas,Texas,2024-02-08,online,2024,18-35,2305.66,Medium,2.0,store_locator
a3eeba0d-047b-4acb-9766-b367651dd9bc,Tyler Sutton,39,Male,Rochester,New York,2023-05-15,online,2023,36-45,351.1945,Low,2.0,category_gaming
74eed8e5-4122-4230-be8e-e42f0caf743a,Christopher Hall,40,Male,San Jose,California,2023-12-20,in-store,2023,36-45,3806.103,Medium,6.0,Sony Bravia TV
130cbb7a-c1d7-491d-af96-22cf86a38ea9,Jacob Kelly,38,Male,Buffalo,New York,2024-05-13,online,2024,36-45,6237.71,High,5.0,Cookware Set
36cf262d-feda-4df0-9f17-86f7f037322c,Teresa Townsend,28,Female,Houston,Texas,2021-09-17,online,2021,18-35,13153.2405,High,14.0,Samsung Galaxy S22
f006974f-cad9-47b5-b924-f796510e0c9c,Natasha Anderson,26,Female,Pittsburgh,Pennsylvania,2021-07-23,both,2021,18-35,11911.78,High,14.0,Sony Bravia TV
68807a23-e746-4a7a-a6a4-35cb0e605bf5,Unknown,34,Male,Rochester,New York,2024-10-20,online,2024,18-35,0.0,Low,0.0,Dell XPS 15
d4d9826c-28c3-4a12-842e-7292367bbcde,Sandra Warren,49,Female,San Antonio,Texas,2022-11-26,online,2022,46-60,3966.48,Medium,9.0,Nintendo Switch
aeda3461-4756-4621-bb59-1c8a912fc9cd,Wendy Blake,41,Female,Erie,Pennsylvania,2023-09-15,online,2023,36-45,891.7099999999999,Low,2.0,Samsung Galaxy S22
d77f0fa7-68c5-4b3a-8aea-f53692551d1c,Monica Joseph,30,Female,Rockford,Illinois,2022-04-06,online,2022,18-35,9850.953,High,11.0,Dell XPS 15
9438a2f5-b89d-4ec8-9be8-923b728b90b8,Barry Hoffman,44,Male,Atlanta,Georgia,2023-09-17,in-store,2023,36-45,1104.96,Low,3.0,Dining Table
bb6baae9-b8bc-401d-bac7-aa33d6601c3a,Randy Warner,18,Male,Jacksonville,Florida,2023-01-18,in-store,2023,1-17,5990.48,Medium,3.0,category_audio
418ef55b-48d0-44d3-8513-caeb78616110,Mary Shea,48,Female,Cincinnati,Ohio,2022-09-16,online,2022,46-60,1158.2575,Low,2.0,Samsung Galaxy S22
c36b99b9-72de-455c-8bc5-99b2162dff19,David Robinson,18,Male,Norfolk,Virginia,2023-06-03,online,2023,1-17,2748.0285000000003,Medium,5.0,Sofa
112cacd4-442f-4a9a-9305-a40525c3f9a4,Michael Boyd,30,Non-binary,Phoenix,Arizona,2024-04-03,online,2024,18-35,828.17,Low,1.0,category_laptops
e2275f6f-253e-44eb-b361-2874bc7c0e4e,Mary Stone,21,Female,Tampa,Florida,2024-12-04,both,2024,18-35,2876.433,Medium,3.0,category_laptops
bdaf7472-9454-4c50-acb4-1f1dec274322,John Mendez,19,Male,Albany,Unknown,2022-05-22,in-store,2022,18-35,482.53200000000004,Low,3.0,Coffee Maker
a1538bf1-734b-439e-b28a-1abc4f0dce19,Dana Murray,48,Female,Sacramento,California,2024-10-13,in-store,2024,46-60,0.0,Low,0.0,Amazon Echo
c4443d60-d3d2-4cbd-9939-390c8d3dadb0,Dennis Arias,29,Male,Jacksonville,Florida,2021-08-30,online,2021,18-35,4299.39,Medium,7.0,Refrigerator
a62fc5d5-19f1-432a-907c-19da24451060,Tony Key,39,Male,Tampa,Florida,2022-01-19,online,2022,36-45,7070.656,High,8.0,category_tvs
130c90d5-e824-404e-b3cd-9daf9337c901,Robert Orr,34,Male,San Jose,California,2024-12-08,in-store,2024,18-35,964.24,Low,3.0,Sony Bravia TV
1f49bb77-4463-4f2e-89cb-86c6a94c0228,Courtney Hodge,40,Unknown,San Diego,California,2023-12-26,both,2023,36-45,6705.655,High,8.0,MacBook Pro
18b7d079-ab84-4da4-8791-f6a4884d6a0d,Michele Hawkins,35,Female,Columbus,Ohio,2020-09-18,in-store,2020,18-35,8272.528,High,11.0,Refrigerator
77ea2384-a68d-46e4-bf9b-d7dd0cc43ffc,Jessica Sampson,19,Female,Los Angeles,California,2020-11-08,online,2020,18-35,8824.309500000001,High,9.0,about_us
6a4c2db6-2330-4a38-820a-8193eb9379a9,Emily Solomon,46,Female,Rockford,Illinois,2022-09-19,both,2022,46-60,4544.654,Medium,7.0,account
b49dd1f0-8aa0-4fd6-9159-7c8277bacc9f,Douglas Hall,29,Male,Athens,Georgia,2021-04-17,online,2021,18-35,6331.1665,High,7.0,search_results
159030a8-5ccd-4937-83ad-3512876e81cb,Daniel Cruz,18,Male,Tampa,Florida,2021-01-18,in-store,2021,1-17,2156.98148,Low,4.0,Nintendo Switch
c460edb7-47db-4e44-af0f-aa72c6079817,Meredith Ritter,29,Female,New York City,New York,2023-10-30,both,2023,18-35,6888.243,High,9.0,order_history
2599ad0d-c435-437c-b152-d2ec20394ed2,Michael Matthews,53,Male,San Diego,California,2020-08-14,online,2020,46-60,3784.04,Medium,6.0,store_locator
b6f1ac40-fd69-41ab-a804-8904dc0bc13b,Larry Phelps,45,Male,Orlando,Florida,2020-06-13,online,2020,36-45,6055.159,Medium,13.0,Bose Headphones
b034fa97-0b4a-4078-8660-ab9a4649311f,Tracy Burgess,30,Female,Greensboro,North Carolina,2024-03-24,online,2024,18-35,1339.819,Low,2.0,product_listing
